price,bedroom,bathroom,area(sqft),country,city,address,purpose,furnishing,completion_status,handover,project_name,propert_type
"1,500,000",3 beds,4 baths,"1,478 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Furnished,Ready,Q2 2026,V Tower,Apartment
"330,000",Studio,1 bath,484 sqft, UAE, Dubai, International City,Sale,Unfurnished,Ready,Q4 2025,Verdana Residence,Apartment
"4,250,000",2 beds,2 baths,"1,283 sqft", UAE, Dubai, Al Wasl,Sale,Unfurnished,Off-Plan,Q4 2026,Central Park Plaza Tower B,Apartment
"901,968",1 bed,2 baths,752 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2027,The Cosmopolitan (Damac Maison),Apartment
"1,650,000",1 bed,2 baths,770 sqft, UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Ready,Q4 2025,Silver Park Residency,Apartment
"1,835,000",3 beds,4 baths,"1,882 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q4 2026,Primrose,Villa
"4,700,000",2 beds,3 baths,"1,474 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Ready,Q4 2026,Al Habtoor Tower,Apartment
"2,500,000",3 beds,4 baths,"1,861 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2025,The Cosmopolitan (Damac Maison),Apartment
"1,100,000",Studio,1 bath,332 sqft, UAE, Dubai, Meydan City,Sale,Furnished,Off-Plan,Q1 2025,Azizi Riviera 59 ,Apartment
"3,200,000",2 beds,2 baths,"1,466 sqft", UAE, Dubai, Jumeirah Beach Residence (JBR),Sale,Unfurnished,Ready,Q2 2026,Creek Vistas Heights Tower A,Apartment
"1,300,000",1 bed,2 baths,899 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2024,Dusk by Binghatti,Apartment
"550,000",Studio,1 bath,487 sqft, UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Ready,Q4 2025,Binghatti Crystals,Apartment
"1,100,000",1 bed,2 baths,811 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q2 2025,Ciel,Apartment
"1,570,000",1 bed,2 baths,615 sqft, UAE, Dubai, Meydan City,Sale,Unfurnished,Off-Plan,Q1 2025,Azizi Riviera 59 ,Apartment
"2,399,777",3 beds,4 baths,"1,750 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence,Apartment
"12,000,000",5 beds,6 baths,"6,169 sqft", UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Furnished,Ready,Q1 2028,Iconic Residence,Penthouse
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q2 2027,Victoria,Townhouse
"1,500,000",1 bed,1 bath,655 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q2 2026,Society House,Apartment
"2,600,000",1 bed,2 baths,959 sqft, UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q1 2027,Cello Residences Tower A,Apartment
"39,000,000",3 beds,4 baths,"4,865 sqft", UAE, Dubai, Palm Jumeirah,Sale,Unfurnished,Off-Plan,Q4 2026,Armani Beach Residences,Apartment
"920,000",1 bed,2 baths,559 sqft, UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Unfurnished,Off-Plan,Q4 2026,Red Square Tower 1,Apartment
"3,900,000",3 beds,3 baths,"2,663 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q1 2026,JVC District 12,Townhouse
"750,000",Studio,1 bath,450 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2025,Gardens 2,Apartment
"39,000,000",3 beds,4 baths,"4,865 sqft", UAE, Dubai, Palm Jumeirah,Sale,Unfurnished,Off-Plan,Q4 2026,Armani Beach Residences,Apartment
"550,000",Studio,1 bath,357 sqft, UAE, Dubai, Dubai Studio City,Sale,Unfurnished,Off-Plan,Q2 2025,Azizi Beach Oasis (Mirage 1),Apartment
"6,250,000",3 beds,4 baths,"3,014 sqft", UAE, Dubai, Dubai Creek Harbour,Sale,Unfurnished,Off-Plan,Q3 2027,Creek Waters,Townhouse
"1,761,600",1 bed,2 baths,625 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q4 2026,The EDGE Tower B,Apartment
"1,250,000",1 bed,1 bath,490 sqft, UAE, Dubai, Sobha Hartland,Sale,Furnished,Ready,Q4 2025,Ibiza,Apartment
"975,000",1 bed,2 baths,736 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2026,Beverly Boulevard,Apartment
"1,050,000",1 bed,2 baths,733 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2024,Binghatti Azure,Apartment
"1,411,000",2 beds,3 baths,"1,031 sqft", UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Off-Plan,Q2 2028,Marine 3,Apartment
"1,294,106",1 bed,2 baths,889 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q2 2026,Ozone1 Residence,Apartment
"635,000",Studio,1 bath,388 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2027,ELO 3,Apartment
"1,586,000",1 bed,2 baths,965 sqft, UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Off-Plan,Q1 2026,MAG 777,Apartment
"600,000",Studio,1 bath,425 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2025,Lucky Royale Residence,Apartment
"65,000,000",5 beds,5 baths,"10,013 sqft", UAE, Dubai,Al Wasl,Sale,Unfurnished,Off-Plan,Q3 2025,Santorini,Villa
"900,000",Studio,1 bath,507 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison),Apartment
"860,000",Studio,1 bath,527 sqft, UAE, Dubai, Dubai Land Residence Complex,Sale,Furnished,Off-Plan,Q3 2027,Samana Park Meadows,Apartment
"1,250,000",1 bed,2 baths,905 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2024,Binghatti Azure,Apartment
"1,858,000",3 beds,4 baths,"1,882 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q4 2026,Mulberry,Villa
"1,100,000",1 bed,2 baths,812 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Ready,Q2 2025,Creek Palace,Apartment
"850,000",Studio,1 bath,386 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q4 2027,Elitz 2 By Danube,Apartment
"3,800,000",2 beds,3 baths,"1,449 sqft", UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Off-Plan,Q2 2024,Imperial Avenue,Apartment
"1,600,000",1 bed,2 baths,675 sqft, UAE, Dubai, Ras Al Khor,Sale,Unfurnished,Off-Plan,Q4 2026,Sobha One Tower D,Apartment
"960,000",1 bed,2 baths,752 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Furnished,Off-Plan,Q2 2026,Binghatti Elite,Apartment
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q2 2027,Victoria,Townhouse
"2,450,000",2 beds,3 baths,930 sqft, UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"1,395,000",2 beds,3 baths,"1,447 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Off-Plan,Q4 2027,The Boulevard by Prestige One,Apartment
"1,450,000",2 beds,3 baths,996 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q3 2026,Evora Residence,Apartment
"2,500,000",2 beds,2 baths,"1,073 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q2 2026,Hills Park,Apartment
"2,000,000",1 bed,2 baths,767 sqft, UAE, Dubai, Mohammed Bin Rashid City,Sale,Unfurnished,Ready,Q3 2025,Cavalli Tower,Apartment
"3,100,000",4 beds,5 baths,"2,608 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2026,Elora,Townhouse
"1,598,000",1 bed,1 bath,674 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q2 2025,Peninsula Three,Apartment
"2,100,000",1 bed,1 bath,691 sqft, UAE, Dubai, Downtown Dubai,Sale,Furnished,Off-Plan,Q2 2026,Society House,Apartment
"3,750,000",2 beds,3 baths,"1,712 sqft", UAE, Dubai, Al Sufouh,Sale,Unfurnished,Off-Plan,Q1 2025,Fairmont Dubai Skyline,Apartment
"610,000",1 bed,1 bath,688 sqft, UAE, Dubai, Jebel Ali,Sale,Furnished,Ready,Q1 2026,UPSIDE,Apartment
"12,622,500",4 beds,4 baths,"2,661 sqft", UAE, Dubai, Umm Suqeim,Sale,Unfurnished,Ready,Q4 2027,Al Furjan West,Apartment
"3,900,000",3 beds,5 baths,"2,899 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Ready,Q4 2024,Dawn by Binghatti,Villa
"3,774,000",3 beds,4 baths,"1,807 sqft", UAE, Dubai, Dubai Islands,Sale,Unfurnished,Off-Plan,Q3 2026,Ocean Tower,Apartment
"2,400,000",2 beds,3 baths,"1,661 sqft", UAE, Dubai, DIFC,Sale,Unfurnished,Ready,Q4 2026,Sky Gardens DIFC,Apartment
"1,918,840",4 beds,4 baths,"2,352 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Off-Plan,Q3 2027,Violet 4,Townhouse
"7,999,999",4 beds,5 baths,"9,369 sqft", UAE, Dubai, Jumeirah Park,Sale,Unfurnished,Ready,Q2 2027,District 9,Villa
"3,575,000",6 beds,7 baths,"3,467 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q3 2027,Sanctnary,Villa
"3,565,500",2 beds,3 baths,"1,935 sqft", UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Crest Grande,Apartment
"1,298,000",2 beds,3 baths,"1,178 sqft", UAE, Dubai, Dubai Sports City,Sale,Furnished,Ready,Q4 2026,Hera Tower,Apartment
"7,490,000",5 beds,5 baths,"6,458 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2027,Al Furjan West,Villa
"700,000",Studio,1 bath,445 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2026,Havelock Heights,Apartment
"1,495,000",1 bed,2 baths,730 sqft, UAE, Dubai, Al Jaddaf,Sale,Furnished,Ready,Q4 2024,Al Furjan West,Apartment
"981,782",Studio,1 bath,382 sqft, UAE, Dubai, Al Satwa,Sale,Unfurnished,Off-Plan,Q3 2026,Brand Centro,Apartment
"650,000",Studio,1 bath,344 sqft, UAE, Dubai, Jebel Ali,Sale,Unfurnished,Ready,Q4 2026,Sky Livings by Peace Homes,Apartment
"1,116,971",2 beds,3 baths,"1,116 sqft", UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Off-Plan,Q1 2026,Olivia Residences,Apartment
"2,600,000",2 beds,4 baths,"1,867 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,Apartment
"1,010,101",1 bed,2 baths,797 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2025,99 Park Place,Apartment
"2,150,000",2 beds,3 baths,"1,135 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q4 2026,Mulberry,Apartment
"700,000",Studio,1 bath,467 sqft, UAE, Dubai, Dubai Science Park,Sale,Furnished,Ready,Q2 2025,Bella Rose,Apartment
"1,864,777",2 beds,3 baths,"1,323 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q3 2026,Evora Residence,Apartment
"4,699,415",2 beds,3 baths,"1,450 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Off-Plan,Q1 2029,Tiger Sky Tower,Apartment
"2,520,000",4 beds,4 baths,"1,992 sqft", UAE, Dubai, Dubailand,Sale,Unfurnished,Off-Plan,Q4 2027,Taormina Village 1,Villa
"877,421",1 bed,2 baths,"1,032 sqft", UAE, Dubai, Al Quoz,Sale,Unfurnished,Ready,Q4 2027,The Community - Sports Arena,Apartment
"580,000",Studio,1 bath,354 sqft, UAE, Dubai, Dubai Studio City,Sale,Unfurnished,Off-Plan,Q2 2025,Azizi Beach Oasis (Mirage 1),Apartment
"530,000",Studio,1 bath,449 sqft, UAE, Dubai, Dubai South,Sale,Furnished,Ready,Q2 2026,Green Community West,Apartment
"730,000",Studio,1 bath,408 sqft, UAE, Dubai, Dubai Sports City,Sale,Furnished,Off-Plan,Q3 2026,Samana Golf Views,Apartment
"1,150,000",Studio,1 bath,450 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q3 2025,Chic Tower,Apartment
"982,664",3 beds,2 baths,"1,496 sqft", UAE, Dubai, Remraam,Sale,Unfurnished,Ready,Q3 2029,Golf Grand,Apartment
"1,172,353",1 bed,1 bath,614 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q1 2027,Azurline Residences by MAAS Developers ,Apartment
"1,479,767",2 beds,3 baths,"1,036 sqft", UAE, Dubai, Jebel Ali,Sale,Unfurnished,Off-Plan,Q2 2027,Eleve by Deyaar,Apartment
"14,999,999",3 beds,4 baths,"2,181 sqft", UAE, Dubai, Downtown Dubai,Sale,Furnished,Ready,Q2 2026,Burj Khalifa,Apartment
"2,080,000",2 beds,3 baths,"1,422 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q2 2026,Society House,Apartment
"1,025,000",1 bed,2 baths,718 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q1 2028,Graygate Residences,Apartment
"3,250,000",2 beds,3 baths,"1,276 sqft", UAE, Dubai, DIFC,Sale,Unfurnished,Ready,Q4 2024,Sky Gardens DIFC,Apartment
"1,025,000",1 bed,2 baths,700 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q3 2028,Velora,Apartment
"2,000,000",2 beds,3 baths,"1,626 sqft", UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2027,The Cosmopolitan (Damac Maison),Apartment
"3,677,235",3 beds,3 baths,"1,653 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q3 2027,320 Riverside Crescent,Apartment
"4,400,000",4 beds,6 baths,"3,358 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q4 2024,Avenue Residence 7,Townhouse
"1,100,000",Studio,1 bath,374 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Off-Plan,Q4 2027,Diamondz by Danube,Apartment
"1,847,058",1 bed,2 baths,971 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q4 2024,Dawn by Binghatti,Apartment
"1,550,000",1 bed,2 baths,729 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q2 2027,DAMAC Maison Majestine,Apartment
"18,130,000",6 beds,7 baths,"7,308 sqft", UAE, Dubai, Palm Jebel Ali,Sale,Furnished,Off-Plan,Q1 2028,Palm Jebel Ali - Frond C,Villa
"6,000,000",3 beds,3 baths,"3,777 sqft", UAE, Dubai, The Springs,Sale,Unfurnished,Ready,Q2 2027,The Springs 12,Villa
"2,000,000",2 beds,4 baths,"1,509 sqft", UAE, Dubai, Jumeirah Village Triangle (JVT),Sale,Furnished,Ready,Q4 2025,555 PARK VIEWS,Apartment
"2,600,000",1 bed,1 bath,762 sqft, UAE, Dubai, Za'abeel,Sale,Unfurnished,Off-Plan,Q3 2029,Address Residences Zabeel Tower 2,Apartment
"537,000",1 bed,2 baths,844 sqft, UAE, Dubai, Dubai Investment Park (DIP),Sale,Unfurnished,Off-Plan,Q2 2026,Verdana Residence 2,Apartment
"850,000",Studio,1 bath,638 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q4 2025,Park Field Building 1,Apartment
"800,000",1 bed,1 bath,542 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Off-Plan,Q2 2026,Wind Tower I,Apartment
"4,200,000",4 beds,4 baths,"3,383 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q1 2027,Azurline Residences by MAAS Developers ,Villa
"2,035,575",1 bed,2 baths,950 sqft, UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q4 2025,399 Hills Park B,Apartment
"600,000",Studio,1 bath,377 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Off-Plan,Q2 2026,Binghatti Elite,Apartment
"3,300,000",2 beds,2 baths,"2,589 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2028,Palace Residences Building 3,Apartment
"1,000,000",1 bed,1 bath,631 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q1 2026,Palatium Residences,Apartment
"1,578,922",2 beds,3 baths,"1,057 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Furnished,Off-Plan,Q2 2026,Ozone1 Residence,Apartment
"925,000",Studio,1 bath,885 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q3 2026,Park Central,Apartment
"1,225,000",2 beds,3 baths,"1,034 sqft", UAE, Dubai, Majan,Sale,Furnished,Off-Plan,Q2 2027,Forest City Tower,Apartment
"4,300,000",4 beds,4 baths,"2,749 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q2 2028,Ruba,Villa
"700,000",Studio,1 bath,404 sqft, UAE, Dubai, DAMAC Hills,Sale,Furnished,Ready,Q1 2027,Creek Vistas Grande,Apartment
"1,150,000",1 bed,2 baths,949 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Ready,Q2 2025,Ellington House 2,Apartment
"1,163,000",2 beds,3 baths,"1,100 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Unfurnished,Ready,Q2 2025,4Direction Residence 1,Apartment
"1,550,000",2 beds,3 baths,"1,122 sqft", UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2026,Havelock Heights,Apartment
"2,739,888",2 beds,3 baths,"1,190 sqft", UAE, Dubai, Dubai Hills Estate,Sale,Unfurnished,Off-Plan,Q4 2028,Golf Hillside,Apartment
"1,300,000",1 bed,2 baths,684 sqft, UAE, Dubai, Dubai Marina,Sale,Furnished,Ready,Q2 2028,Manchester Tower,Apartment
"1,780,000",2 beds,3 baths,"1,248 sqft", UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2024,Marquis Galleria,Apartment
"32,500,000",4 beds,5 baths,"5,000 sqft", UAE, Dubai, Palm Jumeirah,Sale,Furnished,Ready,Q2 2024,Polo Homes,Villa
"984,999",1 bed,2 baths,666 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Furnished,Ready,Q4 2026,Azizi Roy Mediterranean,Apartment
"3,200,000",1 bed,2 baths,801 sqft, UAE, Dubai, Downtown Dubai,Sale,Unfurnished,Ready,Q4 2025,Palazzo Versace,Apartment
"815,000",1 bed,2 baths,710 sqft, UAE, Dubai, Majan,Sale,Furnished,Off-Plan,Q2 2027,Forest City Tower,Apartment
"2,250,000",2 beds,3 baths,"1,150 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
"1,149,999",1 bed,2 baths,785 sqft, UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q2 2026,Azizi Venice 14,Apartment
"984,999",1 bed,2 baths,666 sqft, UAE, Dubai, Dubai Production City (IMPZ),Sale,Furnished,Ready,Q2 2028,Kempinski Residences Marina,Apartment
"1,178,550",2 beds,3 baths,"1,172 sqft", UAE, Dubai, Dubai Land Residence Complex,Sale,Furnished,Off-Plan,Q4 2027,Samana IVY Gardens 2,Apartment
"1,249,999",Studio,1 bath,431 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q1 2027,Azurline Residences by MAAS Developers ,Apartment
"4,139,949",3 beds,3 baths,"2,238 sqft", UAE, Dubai, Ras Al Khor,Sale,Furnished,Off-Plan,Q4 2027,SOBHA ONE,Apartment
"750,000",Studio,1 bath,300 sqft, UAE, Dubai, Meydan City,Sale,Unfurnished,Ready,Q1 2029,Tiger Sky Tower,Apartment
"3,800,000",4 beds,5 baths,"2,463 sqft", UAE, Dubai, Arabian Ranches 3,Sale,Unfurnished,Ready,Q3 2027,Joy,Townhouse
"11,900,000",3 beds,4 baths,"2,060 sqft", UAE, Dubai, Bluewaters Island,Sale,Furnished,Ready,Q4 2025,Kempinski The Boulevard,Apartment
"1,100,000",Studio,1 bath,333 sqft, UAE, Dubai, Meydan City,Sale,Furnished,Off-Plan,Q1 2025,Azizi Riviera 59 ,Apartment
"3,111,000",5 beds,6 baths,"3,542 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Off-Plan,Q1 2027,Park Greens,Villa
"1,974,000",1 bed,2 baths,969 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q1 2026,Royal Regency,Apartment
"1,100,000",Studio,1 bath,333 sqft, UAE, Dubai, Meydan City,Sale,Furnished,Off-Plan,Q1 2025,Azizi Riviera 59 ,Apartment
"4,850,000",4 beds,6 baths,"3,556 sqft", UAE, Dubai, Dubai South,Sale,Unfurnished,Off-Plan,Q1 2025,Peninsula Two,Villa
"1,750,000",2 beds,2 baths,810 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q3 2025,Santorini,Apartment
"2,200,000",1 bed,2 baths,889 sqft, UAE, Dubai, Sobha Hartland,Sale,Furnished,Ready,Q3 2027,Samana Park Meadows,Apartment
"9,800,000",3 beds,4 baths,"1,970 sqft", UAE, Dubai, Dubai Harbour,Sale,Unfurnished,Off-Plan,Q4 2026,Address Residences The Bay,Apartment
"1,199,999",1 bed,2 baths,811 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q3 2026,Elite Business Bay Residence,Apartment
"2,700,000",3 beds,4 baths,"2,442 sqft", UAE, Dubai, The Valley by Emaar,Sale,Unfurnished,Off-Plan,Q3 2027,Nima,Townhouse
"1,206,000",1 bed,2 baths,835 sqft, UAE, Dubai, Arjan,Sale,Unfurnished,Off-Plan,Q4 2027,Parkside Boulevard by Tabeer,Apartment
"1,092,000",1 bed,2 baths,642 sqft, UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Off-Plan,Q4 2024,Golf Gate 2,Apartment
"4,499,999",2 beds,3 baths,"2,038 sqft", UAE, Dubai, Culture Village (Jaddaf Waterfront),Sale,Unfurnished,Ready,Q1 2025,Palazzo Versace,Apartment
"8,677,000",4 beds,5 baths,"3,317 sqft", UAE, Dubai, Dubai Marina,Sale,Unfurnished,Off-Plan,Q2 2028,Six Senses Residences Dubai Marina,Apartment
"950,000",Studio,1 bath,420 sqft, UAE, Dubai, Business Bay,Sale,Furnished,Ready,Q4 2029,Aykon City,Apartment
"2,524,000",3 beds,4 baths,"1,544 sqft", UAE, Dubai, Dubai Silicon Oasis (DSO),Sale,Unfurnished,Off-Plan,Q3 2025,Altia One,Apartment
"33,460,000",6 beds,6 baths,"11,319 sqft", UAE, Dubai, Tilal Al Ghaf,Sale,Unfurnished,Off-Plan,Q4 2026,Serenity Mansions,Villa
"3,700,000",2 beds,2 baths,"1,174 sqft", UAE, Dubai, Al Wasl,Sale,Furnished,Off-Plan,Q4 2025,Mediterranean,Apartment
"1,220,000",2 beds,3 baths,"1,433 sqft", UAE, Dubai, Discovery Gardens,Sale,Unfurnished,Ready,Q1 2028,Altia Residence,Apartment
"1,300,000",Studio,1 bath,448 sqft, UAE, Dubai, Business Bay,Sale,Unfurnished,Ready,Q1 2027,DAMAC Maison Bay's Edge,Apartment
"574,999",Studio,1 bath,346 sqft, UAE, Dubai, Town Square,Sale,Furnished,Ready,Q4 2024,UNA Apartments,Apartment
"3,250,000",2 beds,3 baths,"1,276 sqft", UAE, Dubai, DIFC,Sale,Unfurnished,Ready,Q4 2024,Sky Gardens DIFC,Apartment
"9,200,000",5 beds,6 baths,"5,499 sqft", UAE, Dubai, DAMAC Hills,Sale,Unfurnished,Ready,Q4 2027,Trump Estates,Villa
"1,600,000",3 beds,4 baths,"1,979 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Ready,Q2 2027,Victoria,Townhouse
"800,000",1 bed,1 bath,542 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Off-Plan,Q2 2026,Wind Tower I,Apartment
"4,800,000",4 beds,4 baths,"2,219 sqft", UAE, Dubai, Sobha Hartland,Sale,Unfurnished,Off-Plan,Q2 2026,Sobha Crest Grande,Apartment
"1,659,468",1 bed,2 baths,758 sqft, UAE, Dubai, Al Satwa,Sale,Unfurnished,Off-Plan,Q3 2026,Brand Centro,Apartment
"2,400,000",2 beds,3 baths,"1,217 sqft", UAE, Dubai, DIFC,Sale,Unfurnished,Ready,Q1 2026,Binghatti Grove,Apartment
"4,228,800",1 bed,2 baths,"1,168 sqft", UAE, Dubai, Palm Jumeirah,Sale,Furnished,Off-Plan,Q4 2026,Palm Beach Towers 3,Apartment
"7,600,000",4 beds,5 baths,"6,062 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Ready,Q4 2025,Murooj Al Furjan,Villa
"1,842,888",2 beds,3 baths,"1,498 sqft", UAE, Dubai, Dubai Sports City,Sale,Unfurnished,Off-Plan,Q4 2027,The Community - Sports Arena,Apartment
"1,361,615",2 beds,2 baths,"1,231 sqft", UAE, Dubai, Dubai Production City (IMPZ),Sale,Unfurnished,Off-Plan,Q2 2027,ELM at Park Five,Apartment
"2,800,000",2 beds,2 baths,"1,308 sqft", UAE, Dubai, Business Bay,Sale,Unfurnished,Off-Plan,Q1 2026,Royal Regency,Apartment
"1,954,120",4 beds,4 baths,"2,352 sqft", UAE, Dubai, DAMAC Hills 2 (Akoya by DAMAC),Sale,Unfurnished,Off-Plan,Q3 2027,Violet 4,Townhouse
"7,190,000",4 beds,5 baths,"6,291 sqft", UAE, Dubai, Al Furjan,Sale,Unfurnished,Off-Plan,Q4 2024,Jardin Astral,Villa
"670,000",Studio,1 bath,335 sqft, UAE, Dubai, Jumeirah Village Circle (JVC),Sale,Unfurnished,Off-Plan,Q3 2025,Dusit Princess Rijas,Apartment
"800,000",1 bed,1 bath,542 sqft, UAE, Dubai, Jumeirah Lake Towers (JLT),Sale,Unfurnished,Off-Plan,Q2 2026,Wind Tower I,Apartment
"1,585,000",1 bed,1 bath,690 sqft, UAE, Dubai, Dubai Creek Harbour,Sale,Unfurnished,Ready,Q1 2026,Orchid,Apartment
"3,050,000",2 beds,3 baths,"1,460 sqft", UAE, Dubai, Bukadra,Sale,Unfurnished,Off-Plan,Q4 2027,360 Riverside Crescent,Apartment
